Facility ID,Hospital Name,Detailed Region,Region,Procedure,Year of Hospital Discharge,Number of Cases,Number of Deaths,Observed Mortality Rate,Expected Mortality Rate,Risk-Adjusted Mortality Rate,Lower Limit of Confidence Interval,Upper Limit of Confidence Interval,Comparison Results,procedure_category
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Valve or Valve/CABG,2017.0,513,8,1.56,4.36,1.64,0.71,3.24,Rate significantly lower than Statewide Rate,2
694,St. Lukes Crnwll-Newbrg,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2017.0,156,4,2.56,3.28,2.36,0.63,6.04,Rate not different than Statewide Rate,5
213,Mercy Hospital,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2011.0,512,5,0.98,0.65,0.99,0.32,2.3,Rate not different than Statewide Rate,1
818,Saratoga Hospital,Capital District,Capital District,Non-Emergency PCI,2017.0,83,2,2.41,0.85,2.22,0.25,8.02,Rate not different than Statewide Rate,1
598,St. Elizabeth Med Ctr,Central NY,Central NY,Valve or Valve/CABG,2017.0,386,25,6.48,4.37,6.26,4.05,9.24,Rate not different than Statewide Rate,2
210,Erie County Med Ctr,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2017.0,231,11,4.76,3.33,4.54,2.26,8.13,Rate not different than Statewide Rate,5
527,South Nassau Com. Hosp,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2011.0,443,1,0.23,0.62,0.24,0.0,1.32,Rate not different than Statewide Rate,1
829,Ellis Hospital,Capital District,Capital District,Valve or Valve/CABG,2017.0,306,11,3.59,3.4,3.95,1.97,7.07,Rate not different than Statewide Rate,2
58,UHS - Wilson Med Ctr,Central NY,Central NY,Emergency PCI,2017.0,494,12,2.43,3.37,2.18,1.12,3.8,Rate not different than Statewide Rate,5
1,Albany Medical Center,Capital District,Capital District,All PCI,2011.0,1090,16,1.47,0.79,1.8,1.03,2.92,Rate significantly higher than Statewide Rate,0
135,Champ.Valley Phys Hosp,Capital District,Capital District,Emergency PCI,2017.0,353,9,2.55,3.28,2.35,1.07,4.46,Rate not different than Statewide Rate,5
889,Southampton Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2017.0,15,0,0.0,0.41,0.0,0.0,46.24,Rate not different than Statewide Rate,1
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2017.0,685,8,1.17,0.66,1.37,0.59,2.71,Rate not different than Statewide Rate,1
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,CABG,2010.0,88,1,1.14,1.16,1.54,0.02,8.6,Rate not different than Statewide Rate,4
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2017.0,847,20,2.36,2.54,2.57,1.57,3.97,Rate not different than Statewide Rate,5
0,NYS - All Hospitals,New York State,New York State,Valve or Valve/CABG,2017.0,22161,829,3.74,3.74,3.74,0.9005114254624592,5.92929996372869,Statewide Rate,2
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2012.0,278,4,1.44,1.49,1.41,0.38,3.6,Rate not different than Statewide Rate,4
1463,NYU Hospitals Center,Manhattan,NY Metro - NYC,Non-Emergency PCI,2014.0,1393,12,0.86,0.49,1.3,0.67,2.27,Rate not different than Statewide Rate,1
210,Erie County Med Ctr,Western NY - Buffalo,Western NY - Buffalo,Valve or Valve/CABG,2017.0,30,1,3.33,3.87,2.98,0.04,16.56,Rate not different than Statewide Rate,2
1,Albany Medical Center,Capital District,Capital District,Valve or Valve/CABG,2017.0,532,18,3.38,3.97,3.59,2.13,5.68,Rate not different than Statewide Rate,2
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,CABG,2011.0,237,5,2.11,1.35,1.94,0.63,4.53,Rate not different than Statewide Rate,4
599,Faxton - St. Lukes,Central NY,Central NY,Emergency PCI,2017.0,124,4,3.23,2.47,3.94,1.06,10.1,Rate not different than Statewide Rate,5
1176,St. Barnabas Hospital,Bronx,NY Metro - NYC,Non-Emergency PCI,2017.0,138,1,0.72,0.67,0.84,0.01,4.69,Rate not different than Statewide Rate,1
746,M I Bassett Hospital,Capital District,Capital District,Valve or Valve/CABG,2017.0,116,1,0.86,2.99,1.08,0.01,6.0,Rate not different than Statewide Rate,2
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2017.0,204,3,1.47,0.85,1.35,0.27,3.95,Rate not different than Statewide Rate,1
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Non-Emergency PCI,2012.0,621,3,0.48,0.67,0.46,0.09,1.36,Rate not different than Statewide Rate,1
0,NYS - All Hospitals,New York State,New York State,All PCI,2010.0,54035,454,0.84,0.84,0.84,0.9005114254624592,5.92929996372869,Statewide Rate,0
1306,NYP-Brooklyn Methodist,Kings,NY Metro - NYC,Valve or Valve/CABG,2017.0,187,4,2.14,3.33,2.04,0.55,5.23,Rate not different than Statewide Rate,2
1305,Maimonides Medical Ctr,Kings,NY Metro - NYC,Non-Emergency PCI,2014.0,870,7,0.8,1.35,0.44,0.18,0.91,Rate not different than Statewide Rate,1
925,Good Sam-West Islip,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2013.0,546,3,0.55,0.45,0.91,0.18,2.66,Rate not different than Statewide Rate,1
1629,Jamaica Hosp Med Ctr,Queens,NY Metro - NYC,Non-Emergency PCI,2014.0,120,2,1.67,0.89,1.38,0.16,5.0,Rate not different than Statewide Rate,1
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Valve or Valve/CABG,2017.0,642,35,5.45,3.37,5.58,3.89,7.76,Rate significantly higher than Statewide Rate,2
829,Ellis Hospital,Capital District,Capital District,Non-Emergency PCI,2012.0,310,1,0.32,0.58,0.36,0.0,1.99,Rate not different than Statewide Rate,1
527,South Nassau Com. Hosp,NY Metro - Long Island,NY Metro - Long Island,All PCI,2013.0,622,5,0.8,0.92,1.0,0.32,2.33,Rate not different than Statewide Rate,0
598,St. Elizabeth Med Ctr,Central NY,Central NY,Valve or Valve/CABG,2017.0,324,14,4.32,3.07,4.86,2.65,8.15,Rate not different than Statewide Rate,2
58,UHS-Wilson Med Ctr,Central NY,Central NY,Non-Emergency PCI,2013.0,501,5,1.0,0.8,0.92,0.3,2.16,Rate not different than Statewide Rate,1
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2017.0,849,25,2.94,2.45,3.81,2.46,5.62,Rate not different than Statewide Rate,5
598,St. Elizabeth Med Ctr,Central NY,Central NY,Non-Emergency PCI,2017.0,688,12,1.74,0.84,1.61,0.83,2.82,Rate significantly higher than Statewide Rate,1
207,Buffalo General Hosp,Western NY - Buffalo,Western NY - Buffalo,All PCI,2011.0,1214,14,1.15,0.84,1.33,0.73,2.24,Rate not different than Statewide Rate,0
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,513,17,3.31,3.83,2.74,1.6,4.39,Rate not different than Statewide Rate,5
630,St. Josephs Hospital,Central NY,Central NY,Emergency PCI,2017.0,1313,22,1.68,2.33,2.02,1.26,3.05,Rate not different than Statewide Rate,5
0,NYS - All Hospitals,New York State,New York State,Non-Emergency PCI,2011.0,42654,279,0.65,0.65,0.65,0.9005114254624592,5.92929996372869,Statewide Rate,1
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Valve or Valve/CABG,2017.0,499,11,2.2,3.79,2.46,1.23,4.4,Rate not different than Statewide Rate,2
411,Rochester General Hosp,Western NY - Rochester,Western NY - Rochester,Valve or Valve/CABG,2017.0,974,56,5.75,4.55,5.34,4.03,6.93,Rate not different than Statewide Rate,2
1,Albany Med. Ctr,Capital District,Capital District,Emergency PCI,2017.0,528,24,4.55,2.32,5.42,3.47,8.06,Rate significantly higher than Statewide Rate,5
215,Millard Fillmore Hosp,Western NY - Buffalo,Western NY - Buffalo,Valve or Valve/CABG,2017.0,98,2,2.04,2.11,3.34,0.38,12.07,Rate not different than Statewide Rate,2
471,Unity Hospital,Western NY - Rochester,Western NY - Rochester,All PCI,2011.0,238,4,1.68,1.41,1.16,0.31,2.96,Rate not different than Statewide Rate,0
213,Mercy Hospital,Western NY - Buffalo,Western NY - Buffalo,CABG,2010.0,355,3,0.85,1.47,0.91,0.18,2.65,Rate not different than Statewide Rate,4
1637,NYP-Queens,Queens,NY Metro - NYC,Non-Emergency PCI,2014.0,384,1,0.26,0.43,0.45,0.01,2.53,Rate not different than Statewide Rate,1
829,Ellis Hospital,Capital District,Capital District,All PCI,2013.0,484,5,1.03,1.18,1.0,0.32,2.33,Rate not different than Statewide Rate,0
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Valve or Valve/CABG,2017.0,624,30,4.81,3.29,5.46,3.68,7.79,Rate not different than Statewide Rate,2
630,St. Josephs Hospital,Central NY,Central NY,Emergency PCI,2017.0,1217,21,1.73,2.38,2.01,1.24,3.07,Rate not different than Statewide Rate,5
686,Orange Regional Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2017.0,276,7,2.54,2.62,3.07,1.23,6.32,Rate not different than Statewide Rate,5
207,Buffalo General Hosp,Western NY - Buffalo,Western NY - Buffalo,All PCI,2013.0,1735,29,1.67,1.2,1.59,1.06,2.28,Rate not different than Statewide Rate,0
635,Univ. Hosp-Upstate,Central NY,Central NY,Non-Emergency PCI,2013.0,193,2,1.04,0.69,1.11,0.12,4.0,Rate not different than Statewide Rate,1
630,St. Josephs Hospital,Central NY,Central NY,Non-Emergency PCI,2010.0,1905,11,0.58,0.48,0.61,0.3,1.09,Rate not different than Statewide Rate,1
977,Cayuga Med Ctr Ithaca,Central NY,Central NY,Non-Emergency PCI,2012.0,73,0,0.0,0.66,0.0,0.0,4.88,Rate not different than Statewide Rate,1
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2017.0,2683,19,0.71,0.8,0.69,0.42,1.08,Rate not different than Statewide Rate,1
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,All PCI,2010.0,2936,20,0.68,0.77,0.74,0.45,1.15,Rate not different than Statewide Rate,0
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2013.0,290,8,2.76,1.98,2.55,1.1,5.03,Rate not different than Statewide Rate,4
213,Mercy Hospital,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2017.0,543,10,1.84,2.05,2.49,1.19,4.58,Rate not different than Statewide Rate,5
630,St. Josephs Hospital,Central NY,Central NY,Non-Emergency PCI,2017.0,1551,16,1.03,0.86,0.93,0.53,1.52,Rate not different than Statewide Rate,1
598,St. Elizabeth Med Ctr,Central NY,Central NY,All PCI,2011.0,886,8,0.9,0.89,0.99,0.42,1.94,Rate not different than Statewide Rate,0
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2010.0,511,2,0.39,0.46,0.44,0.05,1.57,Rate not different than Statewide Rate,1
215,Millard Fillmore Hosp,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2017.0,136,3,2.21,1.8,3.44,0.69,10.05,Rate not different than Statewide Rate,5
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,All PCI,2011.0,893,8,0.9,1.12,0.78,0.33,1.53,Rate not different than Statewide Rate,0
215,Millard Fillmore Hosp,Western NY - Buffalo,Western NY - Buffalo,CABG,2010.0,242,1,0.41,1.43,0.46,0.01,2.55,Rate not different than Statewide Rate,4
694,St. Lukes Cornwall Hosp,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2017.0,250,6,2.4,0.91,2.05,0.75,4.47,Rate not different than Statewide Rate,1
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2013.0,622,7,1.13,0.83,1.0,0.4,2.05,Rate not different than Statewide Rate,1
0,NYS - All Hospitals,New York State,New York State,Valve or Valve/CABG,2017.0,22213,767,3.45,3.45,3.45,0.9005114254624592,5.92929996372869,Statewide Rate,2
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,CABG,2011.0,249,6,2.41,1.22,2.45,0.89,5.33,Rate not different than Statewide Rate,4
1306,NYP-Brooklyn Methodist,Kings,NY Metro - NYC,Non-Emergency PCI,2014.0,1137,12,1.06,0.66,1.19,0.61,2.07,Rate not different than Statewide Rate,1
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,All PCI,2011.0,559,4,0.72,0.65,1.07,0.29,2.75,Rate not different than Statewide Rate,0
5,St. Peters Hospital,Capital District,Capital District,Non-Emergency PCI,2017.0,606,8,1.32,0.78,1.33,0.57,2.61,Rate not different than Statewide Rate,1
135,Champ.Valley Phys Hosp,Capital District,Capital District,All PCI,2012.0,606,11,1.82,1.13,1.61,0.8,2.88,Rate not different than Statewide Rate,0
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,235,4,1.7,1.77,2.67,0.72,6.83,Rate not different than Statewide Rate,5
5,St. Peters Hospital,Capital District,Capital District,Emergency PCI,2017.0,593,12,2.02,2.15,2.84,1.46,4.96,Rate not different than Statewide Rate,5
511,Winthrop Univ. Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2010.0,234,4,1.71,1.52,1.78,0.48,4.57,Rate not different than Statewide Rate,4
694,St. Lukes Cornwall Hosp,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2013.0,197,1,0.51,0.98,0.38,0.0,2.12,Rate not different than Statewide Rate,1
0,NYS - All Hospitals,New York State,New York State,Emergency PCI,2017.0,23151,641,2.77,2.77,2.77,0.9005114254624592,5.92929996372869,Statewide Rate,5
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,904,11,1.22,2.92,1.26,0.63,2.25,Rate significantly lower than Statewide Rate,5
207,Buffalo General Hosp,Western NY - Buffalo,Western NY - Buffalo,CABG,2013.0,448,16,3.57,1.78,3.68,2.1,5.97,Rate significantly higher than Statewide Rate,4
746,M I Bassett Hospital,Capital District,Capital District,Non-Emergency PCI,2012.0,281,2,0.71,0.59,0.77,0.09,2.78,Rate not different than Statewide Rate,1
829,Ellis Hospital,Capital District,Capital District,Emergency PCI,2017.0,505,12,2.38,2.3,3.12,1.61,5.46,Rate not different than Statewide Rate,5
756,Samaritan Hospital,Capital District,Capital District,Non-Emergency PCI,2013.0,143,1,0.7,0.37,1.39,0.02,7.75,Rate not different than Statewide Rate,1
630,St. Josephs Hospital,Central NY,Central NY,Valve or Valve/CABG,2017.0,1061,60,5.66,5.87,4.43,3.38,5.7,Rate not different than Statewide Rate,2
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,174,2,1.15,2.3,1.39,0.16,5.0,Rate not different than Statewide Rate,5
630,St. Josephs Hospital,Central NY,Central NY,Non-Emergency PCI,2013.0,1567,13,0.83,0.9,0.68,0.36,1.17,Rate not different than Statewide Rate,1
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,All PCI,2012.0,927,12,1.29,1.24,1.05,0.54,1.83,Rate not different than Statewide Rate,0
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2010.0,1346,9,0.67,0.66,0.52,0.24,0.98,Rate not different than Statewide Rate,1
411,Rochester General Hosp,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2017.0,904,23,2.54,1.97,3.57,2.26,5.35,Rate not different than Statewide Rate,5
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,Valve or Valve/CABG,2017.0,1831,67,3.66,3.86,3.28,2.54,4.16,Rate not different than Statewide Rate,2
1,Albany Med. Ctr,Capital District,Capital District,All PCI,2012.0,720,23,3.19,1.21,2.64,1.67,3.96,Rate significantly higher than Statewide Rate,0
913,Huntington Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,203,1,0.49,2.06,0.72,0.01,4.02,Rate not different than Statewide Rate,5
213,Mercy Hospital,Western NY - Buffalo,Western NY - Buffalo,Valve or Valve/CABG,2017.0,449,13,2.9,2.63,4.12,2.19,7.05,Rate not different than Statewide Rate,2
213,Mercy Hospital,Western NY - Buffalo,Western NY - Buffalo,Valve or Valve/CABG,2017.0,481,14,2.91,2.58,3.89,2.13,6.53,Rate not different than Statewide Rate,2
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,Valve or Valve/CABG,2017.0,180,7,3.89,3.84,4.65,1.86,9.57,Rate not different than Statewide Rate,2
829,Ellis Hospital,Capital District,Capital District,Non-Emergency PCI,2011.0,340,2,0.59,0.63,0.61,0.07,2.21,Rate not different than Statewide Rate,1
207,Buffalo General Hosp,Western NY - Buffalo,Western NY - Buffalo,All PCI,2012.0,1781,23,1.29,0.96,1.35,0.85,2.02,Rate not different than Statewide Rate,0
58,UHS-Wilson Med Ctr,Central NY,Central NY,Emergency PCI,2017.0,567,14,2.47,3.94,1.76,0.96,2.96,Rate not different than Statewide Rate,5
511,Winthrop Univ. Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2011.0,285,4,1.4,0.99,1.76,0.47,4.5,Rate not different than Statewide Rate,4
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2010.0,469,2,0.43,0.48,0.46,0.05,1.65,Rate not different than Statewide Rate,1
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,All PCI,2010.0,659,5,0.76,0.73,0.87,0.28,2.03,Rate not different than Statewide Rate,0
1740,Staten Island Univ Hosp,Staten Island,NY Metro - NYC,Non-Emergency PCI,2017.0,740,7,0.95,0.61,1.21,0.48,2.48,Rate not different than Statewide Rate,1
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2013.0,1386,8,0.58,0.78,0.54,0.23,1.07,Rate not different than Statewide Rate,1
630,St. Josephs Hospital,Central NY,Central NY,CABG,2013.0,391,6,1.53,2.57,1.1,0.4,2.38,Rate not different than Statewide Rate,4
135,Champ.Valley Phys Hosp,Capital District,Capital District,Non-Emergency PCI,2013.0,402,3,0.75,0.74,0.74,0.15,2.17,Rate not different than Statewide Rate,1
1464,NYP-Columbia Presby.,Manhattan,NY Metro - NYC,Non-Emergency PCI,2014.0,2275,21,0.92,0.76,0.9,0.56,1.37,Rate not different than Statewide Rate,1
635,Univ. Hosp-Upstate,Central NY,Central NY,Emergency PCI,2017.0,289,12,4.15,3.11,3.7,1.91,6.47,Rate not different than Statewide Rate,5
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2017.0,522,12,2.3,2.15,2.96,1.53,5.17,Rate not different than Statewide Rate,5
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,All PCI,2012.0,484,4,0.83,1.01,0.82,0.22,2.11,Rate not different than Statewide Rate,0
925,Good Sam - West Islip,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,273,12,4.4,2.84,4.91,2.54,8.58,Rate not different than Statewide Rate,5
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2010.0,177,0,0.0,0.34,0.0,0.0,3.16,Rate not different than Statewide Rate,1
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2012.0,2128,14,0.66,0.68,0.62,0.34,1.04,Rate not different than Statewide Rate,1
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,CABG,2010.0,138,1,0.72,1.69,0.68,0.01,3.77,Rate not different than Statewide Rate,4
58,UHS - Wilson Med Ctr,Central NY,Central NY,Emergency PCI,2017.0,498,12,2.41,3.4,2.25,1.16,3.93,Rate not different than Statewide Rate,5
0,NYS - All Hospitals,New York State,New York State,All PCI,2011.0,50237,487,0.97,0.97,0.97,0.9005114254624592,5.92929996372869,Statewide Rate,0
215,Millard Fillmore Hosp,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2012.0,67,0,0.0,0.61,0.0,0.0,5.8,Rate not different than Statewide Rate,1
1438,Bellevue Hospital Ctr,Manhattan,NY Metro - NYC,Valve or Valve/CABG,2017.0,249,2,0.8,2.19,1.17,0.13,4.21,Rate not different than Statewide Rate,2
0,NYS - All Hospitals,New York State,New York State,Valve or Valve/CABG,2017.0,22246,939,4.22,4.22,4.22,0.9005114254624592,5.92929996372869,Statewide Rate,2
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2011.0,495,2,0.4,0.55,0.48,0.05,1.74,Rate not different than Statewide Rate,1
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,CABG,2013.0,243,4,1.65,1.79,1.69,0.46,4.33,Rate not different than Statewide Rate,4
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,Non-Emergency PCI,2011.0,388,0,0.0,0.6,0.0,0.0,1.04,Rate not different than Statewide Rate,1
746,M I Bassett Hospital,Capital District,Capital District,CABG,2013.0,79,0,0.0,2.16,0.0,0.0,3.94,Rate not different than Statewide Rate,4
829,Ellis Hospital,Capital District,Capital District,Valve or Valve/CABG,2017.0,268,8,2.99,2.98,3.0,1.29,5.91,Rate not different than Statewide Rate,2
66,Olean General Hosp.,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2013.0,15,0,0.0,0.22,0.0,0.0,81.42,Rate not different than Statewide Rate,1
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2010.0,466,7,1.5,1.96,1.21,0.49,2.5,Rate not different than Statewide Rate,4
746,M I Bassett Hospital,Capital District,Capital District,Non-Emergency PCI,2010.0,261,1,0.38,0.44,0.45,0.01,2.5,Rate not different than Statewide Rate,1
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,216,6,2.78,2.27,3.89,1.42,8.47,Rate not different than Statewide Rate,5
